,city,year,weekofyear,week_start_date,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm
794,1,2005,31,794,0.3733843745582119,0.3733843745582119,0.3733843745582119,0.3733843745582119,0.3733843745582119,0.3733843745582119,0.3733843745582119,0.3733843745582119,0.3733843745582119,0.3733843745582119,0.3733843745582119,0.3733843745582119,0.3733843745582119,0.3733843745582119,0.3733843745582119,0.3733843745582119,0.3733843745582119
796,1,2005,33,796,0.496552016707502,0.496552016707502,0.496552016707502,0.496552016707502,0.496552016707502,0.496552016707502,0.496552016707502,0.496552016707502,0.496552016707502,0.496552016707502,0.496552016707502,0.496552016707502,0.496552016707502,0.496552016707502,0.496552016707502,0.496552016707502,0.496552016707502
797,1,2005,34,797,0.3103518439775943,0.3103518439775943,0.3103518439775943,0.3103518439775943,0.3103518439775943,0.3103518439775943,0.3103518439775943,0.3103518439775943,0.3103518439775943,0.3103518439775943,0.3103518439775943,0.3103518439775943,0.3103518439775943,0.3103518439775943,0.3103518439775943,0.3103518439775943,0.3103518439775943
799,1,2005,36,799,0.4465852058222596,0.4465852058222596,0.4465852058222596,0.4465852058222596,0.4465852058222596,0.4465852058222596,0.4465852058222596,0.4465852058222596,0.4465852058222596,0.4465852058222596,0.4465852058222596,0.4465852058222596,0.4465852058222596,0.4465852058222596,0.4465852058222596,0.4465852058222596,0.4465852058222596
800,1,2005,37,800,0.45216137071317286,0.45216137071317286,0.45216137071317286,0.45216137071317286,0.45216137071317286,0.45216137071317286,0.45216137071317286,0.45216137071317286,0.45216137071317286,0.45216137071317286,0.45216137071317286,0.45216137071317286,0.45216137071317286,0.45216137071317286,0.45216137071317286,0.45216137071317286,0.45216137071317286
801,1,2005,38,801,0.47173261611461353,0.47173261611461353,0.47173261611461353,0.47173261611461353,0.47173261611461353,0.47173261611461353,0.47173261611461353,0.47173261611461353,0.47173261611461353,0.47173261611461353,0.47173261611461353,0.47173261611461353,0.47173261611461353,0.47173261611461353,0.47173261611461353,0.47173261611461353,0.47173261611461353
802,1,2005,39,802,0.44549184015737464,0.44549184015737464,0.44549184015737464,0.44549184015737464,0.44549184015737464,0.44549184015737464,0.44549184015737464,0.44549184015737464,0.44549184015737464,0.44549184015737464,0.44549184015737464,0.44549184015737464,0.44549184015737464,0.44549184015737464,0.44549184015737464,0.44549184015737464,0.44549184015737464
803,1,2005,40,803,0.49753604580589844,0.49753604580589844,0.49753604580589844,0.49753604580589844,0.49753604580589844,0.49753604580589844,0.49753604580589844,0.49753604580589844,0.49753604580589844,0.49753604580589844,0.49753604580589844,0.49753604580589844,0.49753604580589844,0.49753604580589844,0.49753604580589844,0.49753604580589844,0.49753604580589844
804,1,2005,41,804,0.48999182271819225,0.48999182271819225,0.48999182271819225,0.48999182271819225,0.48999182271819225,0.48999182271819225,0.48999182271819225,0.48999182271819225,0.48999182271819225,0.48999182271819225,0.48999182271819225,0.48999182271819225,0.48999182271819225,0.48999182271819225,0.48999182271819225,0.48999182271819225,0.48999182271819225
805,1,2005,42,805,0.4690538702356454,0.4690538702356454,0.4690538702356454,0.4690538702356454,0.4690538702356454,0.4690538702356454,0.4690538702356454,0.4690538702356454,0.4690538702356454,0.4690538702356454,0.4690538702356454,0.4690538702356454,0.4690538702356454,0.4690538702356454,0.4690538702356454,0.4690538702356454,0.4690538702356454
806,1,2005,43,806,0.4114061655545862,0.4114061655545862,0.4114061655545862,0.4114061655545862,0.4114061655545862,0.4114061655545862,0.4114061655545862,0.4114061655545862,0.4114061655545862,0.4114061655545862,0.4114061655545862,0.4114061655545862,0.4114061655545862,0.4114061655545862,0.4114061655545862,0.4114061655545862,0.4114061655545862
807,1,2005,44,807,0.5272391500131586,0.5272391500131586,0.5272391500131586,0.5272391500131586,0.5272391500131586,0.5272391500131586,0.5272391500131586,0.5272391500131586,0.5272391500131586,0.5272391500131586,0.5272391500131586,0.5272391500131586,0.5272391500131586,0.5272391500131586,0.5272391500131586,0.5272391500131586,0.5272391500131586
808,1,2005,45,808,0.442703757711918,0.442703757711918,0.442703757711918,0.442703757711918,0.442703757711918,0.442703757711918,0.442703757711918,0.442703757711918,0.442703757711918,0.442703757711918,0.442703757711918,0.442703757711918,0.442703757711918,0.442703757711918,0.442703757711918,0.442703757711918,0.442703757711918
809,1,2005,46,809,0.4996134405691799,0.4996134405691799,0.4996134405691799,0.4996134405691799,0.4996134405691799,0.4996134405691799,0.4996134405691799,0.4996134405691799,0.4996134405691799,0.4996134405691799,0.4996134405691799,0.4996134405691799,0.4996134405691799,0.4996134405691799,0.4996134405691799,0.4996134405691799,0.4996134405691799
812,1,2005,49,812,0.40704181063103484,0.40704181063103484,0.40704181063103484,0.40704181063103484,0.40704181063103484,0.40704181063103484,0.40704181063103484,0.40704181063103484,0.40704181063103484,0.40704181063103484,0.40704181063103484,0.40704181063103484,0.40704181063103484,0.40704181063103484,0.40704181063103484,0.40704181063103484,0.40704181063103484
813,1,2005,50,813,0.37999923683076586,0.37999923683076586,0.37999923683076586,0.37999923683076586,0.37999923683076586,0.37999923683076586,0.37999923683076586,0.37999923683076586,0.37999923683076586,0.37999923683076586,0.37999923683076586,0.37999923683076586,0.37999923683076586,0.37999923683076586,0.37999923683076586,0.37999923683076586,0.37999923683076586
814,1,2005,51,814,0.5619352834676222,0.5619352834676222,0.5619352834676222,0.5619352834676222,0.5619352834676222,0.5619352834676222,0.5619352834676222,0.5619352834676222,0.5619352834676222,0.5619352834676222,0.5619352834676222,0.5619352834676222,0.5619352834676222,0.5619352834676222,0.5619352834676222,0.5619352834676222,0.5619352834676222
815,1,2006,52,815,0.32806436774873055,0.32806436774873055,0.32806436774873055,0.32806436774873055,0.32806436774873055,0.32806436774873055,0.32806436774873055,0.32806436774873055,0.32806436774873055,0.32806436774873055,0.32806436774873055,0.32806436774873055,0.32806436774873055,0.32806436774873055,0.32806436774873055,0.32806436774873055,0.32806436774873055
816,1,2006,1,816,0.43517775774974843,0.43517775774974843,0.43517775774974843,0.43517775774974843,0.43517775774974843,0.43517775774974843,0.43517775774974843,0.43517775774974843,0.43517775774974843,0.43517775774974843,0.43517775774974843,0.43517775774974843,0.43517775774974843,0.43517775774974843,0.43517775774974843,0.43517775774974843,0.43517775774974843
817,1,2006,2,817,0.39776642888514635,0.39776642888514635,0.39776642888514635,0.39776642888514635,0.39776642888514635,0.39776642888514635,0.39776642888514635,0.39776642888514635,0.39776642888514635,0.39776642888514635,0.39776642888514635,0.39776642888514635,0.39776642888514635,0.39776642888514635,0.39776642888514635,0.39776642888514635,0.39776642888514635
818,1,2006,3,818,0.23181178016221388,0.23181178016221388,0.23181178016221388,0.23181178016221388,0.23181178016221388,0.23181178016221388,0.23181178016221388,0.23181178016221388,0.23181178016221388,0.23181178016221388,0.23181178016221388,0.23181178016221388,0.23181178016221388,0.23181178016221388,0.23181178016221388,0.23181178016221388,0.23181178016221388
819,1,2006,4,819,0.4540200923434773,0.4540200923434773,0.4540200923434773,0.4540200923434773,0.4540200923434773,0.4540200923434773,0.4540200923434773,0.4540200923434773,0.4540200923434773,0.4540200923434773,0.4540200923434773,0.4540200923434773,0.4540200923434773,0.4540200923434773,0.4540200923434773,0.4540200923434773,0.4540200923434773
820,1,2006,5,820,0.49261590031391617,0.49261590031391617,0.49261590031391617,0.49261590031391617,0.49261590031391617,0.49261590031391617,0.49261590031391617,0.49261590031391617,0.49261590031391617,0.49261590031391617,0.49261590031391617,0.49261590031391617,0.49261590031391617,0.49261590031391617,0.49261590031391617,0.49261590031391617,0.49261590031391617
821,1,2006,6,821,0.10698583030899278,0.10698583030899278,0.10698583030899278,0.10698583030899278,0.10698583030899278,0.10698583030899278,0.10698583030899278,0.10698583030899278,0.10698583030899278,0.10698583030899278,0.10698583030899278,0.10698583030899278,0.10698583030899278,0.10698583030899278,0.10698583030899278,0.10698583030899278,0.10698583030899278
822,1,2006,7,822,0.8000703252795653,0.8000703252795653,0.8000703252795653,0.8000703252795653,0.8000703252795653,0.8000703252795653,0.8000703252795653,0.8000703252795653,0.8000703252795653,0.8000703252795653,0.8000703252795653,0.8000703252795653,0.8000703252795653,0.8000703252795653,0.8000703252795653,0.8000703252795653,0.8000703252795653
823,1,2006,8,823,0.3313444647433854,0.3313444647433854,0.3313444647433854,0.3313444647433854,0.3313444647433854,0.3313444647433854,0.3313444647433854,0.3313444647433854,0.3313444647433854,0.3313444647433854,0.3313444647433854,0.3313444647433854,0.3313444647433854,0.3313444647433854,0.3313444647433854,0.3313444647433854,0.3313444647433854
824,1,2006,9,824,0.2612159909976644,0.2612159909976644,0.2612159909976644,0.2612159909976644,0.2612159909976644,0.2612159909976644,0.2612159909976644,0.2612159909976644,0.2612159909976644,0.2612159909976644,0.2612159909976644,0.2612159909976644,0.2612159909976644,0.2612159909976644,0.2612159909976644,0.2612159909976644,0.2612159909976644
825,1,2006,10,825,0.42982026927190914,0.42982026927190914,0.42982026927190914,0.42982026927190914,0.42982026927190914,0.42982026927190914,0.42982026927190914,0.42982026927190914,0.42982026927190914,0.42982026927190914,0.42982026927190914,0.42982026927190914,0.42982026927190914,0.42982026927190914,0.42982026927190914,0.42982026927190914,0.42982026927190914
826,1,2006,11,826,0.4560974871067587,0.4560974871067587,0.4560974871067587,0.4560974871067587,0.4560974871067587,0.4560974871067587,0.4560974871067587,0.4560974871067587,0.4560974871067587,0.4560974871067587,0.4560974871067587,0.4560974871067587,0.4560974871067587,0.4560974871067587,0.4560974871067587,0.4560974871067587,0.4560974871067587
829,1,2006,14,829,0.4939279391117781,0.4939279391117781,0.4939279391117781,0.4939279391117781,0.4939279391117781,0.4939279391117781,0.4939279391117781,0.4939279391117781,0.4939279391117781,0.4939279391117781,0.4939279391117781,0.4939279391117781,0.4939279391117781,0.4939279391117781,0.4939279391117781,0.4939279391117781,0.4939279391117781
830,1,2006,15,830,0.46222033483011443,0.46222033483011443,0.46222033483011443,0.46222033483011443,0.46222033483011443,0.46222033483011443,0.46222033483011443,0.46222033483011443,0.46222033483011443,0.46222033483011443,0.46222033483011443,0.46222033483011443,0.46222033483011443,0.46222033483011443,0.46222033483011443,0.46222033483011443,0.46222033483011443
831,1,2006,16,831,0.4310594133808932,0.4310594133808932,0.4310594133808932,0.4310594133808932,0.4310594133808932,0.4310594133808932,0.4310594133808932,0.4310594133808932,0.4310594133808932,0.4310594133808932,0.4310594133808932,0.4310594133808932,0.4310594133808932,0.4310594133808932,0.4310594133808932,0.4310594133808932,0.4310594133808932
832,1,2006,17,832,0.4825569361969746,0.4825569361969746,0.4825569361969746,0.4825569361969746,0.4825569361969746,0.4825569361969746,0.4825569361969746,0.4825569361969746,0.4825569361969746,0.4825569361969746,0.4825569361969746,0.4825569361969746,0.4825569361969746,0.4825569361969746,0.4825569361969746,0.4825569361969746,0.4825569361969746
833,1,2006,18,833,0.459924266933856,0.459924266933856,0.459924266933856,0.459924266933856,0.459924266933856,0.459924266933856,0.459924266933856,0.459924266933856,0.459924266933856,0.459924266933856,0.459924266933856,0.459924266933856,0.459924266933856,0.459924266933856,0.459924266933856,0.459924266933856,0.459924266933856
835,1,2006,20,835,0.531867727683286,0.531867727683286,0.531867727683286,0.531867727683286,0.531867727683286,0.531867727683286,0.531867727683286,0.531867727683286,0.531867727683286,0.531867727683286,0.531867727683286,0.531867727683286,0.531867727683286,0.531867727683286,0.531867727683286,0.531867727683286,0.531867727683286
837,1,2006,22,837,0.5078136830558171,0.5078136830558171,0.5078136830558171,0.5078136830558171,0.5078136830558171,0.5078136830558171,0.5078136830558171,0.5078136830558171,0.5078136830558171,0.5078136830558171,0.5078136830558171,0.5078136830558171,0.5078136830558171,0.5078136830558171,0.5078136830558171,0.5078136830558171,0.5078136830558171
838,1,2006,23,838,0.459924266933856,0.459924266933856,0.459924266933856,0.459924266933856,0.459924266933856,0.459924266933856,0.459924266933856,0.459924266933856,0.459924266933856,0.459924266933856,0.459924266933856,0.459924266933856,0.459924266933856,0.459924266933856,0.459924266933856,0.459924266933856,0.459924266933856
839,1,2006,24,839,0.43320970283305255,0.43320970283305255,0.43320970283305255,0.43320970283305255,0.43320970283305255,0.43320970283305255,0.43320970283305255,0.43320970283305255,0.43320970283305255,0.43320970283305255,0.43320970283305255,0.43320970283305255,0.43320970283305255,0.43320970283305255,0.43320970283305255,0.43320970283305255,0.43320970283305255
840,1,2006,25,840,0.47206062581407904,0.47206062581407904,0.47206062581407904,0.47206062581407904,0.47206062581407904,0.47206062581407904,0.47206062581407904,0.47206062581407904,0.47206062581407904,0.47206062581407904,0.47206062581407904,0.47206062581407904,0.47206062581407904,0.47206062581407904,0.47206062581407904,0.47206062581407904,0.47206062581407904
841,1,2006,26,841,0.5573431476751054,0.5573431476751054,0.5573431476751054,0.5573431476751054,0.5573431476751054,0.5573431476751054,0.5573431476751054,0.5573431476751054,0.5573431476751054,0.5573431476751054,0.5573431476751054,0.5573431476751054,0.5573431476751054,0.5573431476751054,0.5573431476751054,0.5573431476751054,0.5573431476751054
842,1,2006,27,842,0.5140185332040391,0.5140185332040391,0.5140185332040391,0.5140185332040391,0.5140185332040391,0.5140185332040391,0.5140185332040391,0.5140185332040391,0.5140185332040391,0.5140185332040391,0.5140185332040391,0.5140185332040391,0.5140185332040391,0.5140185332040391,0.5140185332040391,0.5140185332040391,0.5140185332040391
843,1,2006,28,843,0.4652817586917923,0.4652817586917923,0.4652817586917923,0.4652817586917923,0.4652817586917923,0.4652817586917923,0.4652817586917923,0.4652817586917923,0.4652817586917923,0.4652817586917923,0.4652817586917923,0.4652817586917923,0.4652817586917923,0.4652817586917923,0.4652817586917923,0.4652817586917923,0.4652817586917923
844,1,2006,29,844,0.4959506655918153,0.4959506655918153,0.4959506655918153,0.4959506655918153,0.4959506655918153,0.4959506655918153,0.4959506655918153,0.4959506655918153,0.4959506655918153,0.4959506655918153,0.4959506655918153,0.4959506655918153,0.4959506655918153,0.4959506655918153,0.4959506655918153,0.4959506655918153,0.4959506655918153
845,1,2006,30,845,0.3834251122695198,0.3834251122695198,0.3834251122695198,0.3834251122695198,0.3834251122695198,0.3834251122695198,0.3834251122695198,0.3834251122695198,0.3834251122695198,0.3834251122695198,0.3834251122695198,0.3834251122695198,0.3834251122695198,0.3834251122695198,0.3834251122695198,0.3834251122695198,0.3834251122695198
846,1,2006,31,846,0.31898943273018543,0.31898943273018543,0.31898943273018543,0.31898943273018543,0.31898943273018543,0.31898943273018543,0.31898943273018543,0.31898943273018543,0.31898943273018543,0.31898943273018543,0.31898943273018543,0.31898943273018543,0.31898943273018543,0.31898943273018543,0.31898943273018543,0.31898943273018543,0.31898943273018543
847,1,2006,32,847,0.4460822576164125,0.4460822576164125,0.4460822576164125,0.4460822576164125,0.4460822576164125,0.4460822576164125,0.4460822576164125,0.4460822576164125,0.4460822576164125,0.4460822576164125,0.4460822576164125,0.4460822576164125,0.4460822576164125,0.4460822576164125,0.4460822576164125,0.4460822576164125,0.4460822576164125
849,1,2006,34,849,0.514209872195394,0.514209872195394,0.514209872195394,0.514209872195394,0.514209872195394,0.514209872195394,0.514209872195394,0.514209872195394,0.514209872195394,0.514209872195394,0.514209872195394,0.514209872195394,0.514209872195394,0.514209872195394,0.514209872195394,0.514209872195394,0.514209872195394
850,1,2006,35,850,0.526346231075617,0.526346231075617,0.526346231075617,0.526346231075617,0.526346231075617,0.526346231075617,0.526346231075617,0.526346231075617,0.526346231075617,0.526346231075617,0.526346231075617,0.526346231075617,0.526346231075617,0.526346231075617,0.526346231075617,0.526346231075617,0.526346231075617
851,1,2006,36,851,0.45768286732084185,0.45768286732084185,0.45768286732084185,0.45768286732084185,0.45768286732084185,0.45768286732084185,0.45768286732084185,0.45768286732084185,0.45768286732084185,0.45768286732084185,0.45768286732084185,0.45768286732084185,0.45768286732084185,0.45768286732084185,0.45768286732084185,0.45768286732084185,0.45768286732084185
852,1,2006,37,852,0.47274397935463214,0.47274397935463214,0.47274397935463214,0.47274397935463214,0.47274397935463214,0.47274397935463214,0.47274397935463214,0.47274397935463214,0.47274397935463214,0.47274397935463214,0.47274397935463214,0.47274397935463214,0.47274397935463214,0.47274397935463214,0.47274397935463214,0.47274397935463214,0.47274397935463214
853,1,2006,38,853,0.3833886703919092,0.3833886703919092,0.3833886703919092,0.3833886703919092,0.3833886703919092,0.3833886703919092,0.3833886703919092,0.3833886703919092,0.3833886703919092,0.3833886703919092,0.3833886703919092,0.3833886703919092,0.3833886703919092,0.3833886703919092,0.3833886703919092,0.3833886703919092,0.3833886703919092
854,1,2006,39,854,0.4152056112400614,0.4152056112400614,0.4152056112400614,0.4152056112400614,0.4152056112400614,0.4152056112400614,0.4152056112400614,0.4152056112400614,0.4152056112400614,0.4152056112400614,0.4152056112400614,0.4152056112400614,0.4152056112400614,0.4152056112400614,0.4152056112400614,0.4152056112400614,0.4152056112400614
856,1,2006,41,856,0.513116506530509,0.513116506530509,0.513116506530509,0.513116506530509,0.513116506530509,0.513116506530509,0.513116506530509,0.513116506530509,0.513116506530509,0.513116506530509,0.513116506530509,0.513116506530509,0.513116506530509,0.513116506530509,0.513116506530509,0.513116506530509,0.513116506530509
857,1,2006,42,857,0.5790464561230718,0.5790464561230718,0.5790464561230718,0.5790464561230718,0.5790464561230718,0.5790464561230718,0.5790464561230718,0.5790464561230718,0.5790464561230718,0.5790464561230718,0.5790464561230718,0.5790464561230718,0.5790464561230718,0.5790464561230718,0.5790464561230718,0.5790464561230718,0.5790464561230718
858,1,2006,43,858,0.4944017272553427,0.4944017272553427,0.4944017272553427,0.4944017272553427,0.4944017272553427,0.4944017272553427,0.4944017272553427,0.4944017272553427,0.4944017272553427,0.4944017272553427,0.4944017272553427,0.4944017272553427,0.4944017272553427,0.4944017272553427,0.4944017272553427,0.4944017272553427,0.4944017272553427
860,1,2006,45,860,0.1423015412847768,0.1423015412847768,0.1423015412847768,0.1423015412847768,0.1423015412847768,0.1423015412847768,0.1423015412847768,0.1423015412847768,0.1423015412847768,0.1423015412847768,0.1423015412847768,0.1423015412847768,0.1423015412847768,0.1423015412847768,0.1423015412847768,0.1423015412847768,0.1423015412847768
861,1,2006,46,861,0.25983835025990937,0.25983835025990937,0.25983835025990937,0.25983835025990937,0.25983835025990937,0.25983835025990937,0.25983835025990937,0.25983835025990937,0.25983835025990937,0.25983835025990937,0.25983835025990937,0.25983835025990937,0.25983835025990937,0.25983835025990937,0.25983835025990937,0.25983835025990937,0.25983835025990937
862,1,2006,47,862,0.5477215298241178,0.5477215298241178,0.5477215298241178,0.5477215298241178,0.5477215298241178,0.5477215298241178,0.5477215298241178,0.5477215298241178,0.5477215298241178,0.5477215298241178,0.5477215298241178,0.5477215298241178,0.5477215298241178,0.5477215298241178,0.5477215298241178,0.5477215298241178,0.5477215298241178
864,1,2006,49,864,0.5005974696675763,0.5005974696675763,0.5005974696675763,0.5005974696675763,0.5005974696675763,0.5005974696675763,0.5005974696675763,0.5005974696675763,0.5005974696675763,0.5005974696675763,0.5005974696675763,0.5005974696675763,0.5005974696675763,0.5005974696675763,0.5005974696675763,0.5005974696675763,0.5005974696675763
865,1,2006,50,865,0.3985135584449322,0.3985135584449322,0.3985135584449322,0.3985135584449322,0.3985135584449322,0.3985135584449322,0.3985135584449322,0.3985135584449322,0.3985135584449322,0.3985135584449322,0.3985135584449322,0.3985135584449322,0.3985135584449322,0.3985135584449322,0.3985135584449322,0.3985135584449322,0.3985135584449322
866,1,2006,51,866,0.3842633629238172,0.3842633629238172,0.3842633629238172,0.3842633629238172,0.3842633629238172,0.3842633629238172,0.3842633629238172,0.3842633629238172,0.3842633629238172,0.3842633629238172,0.3842633629238172,0.3842633629238172,0.3842633629238172,0.3842633629238172,0.3842633629238172,0.3842633629238172,0.3842633629238172
867,1,2007,1,867,0.7331563465886061,0.7331563465886061,0.7331563465886061,0.7331563465886061,0.7331563465886061,0.7331563465886061,0.7331563465886061,0.7331563465886061,0.7331563465886061,0.7331563465886061,0.7331563465886061,0.7331563465886061,0.7331563465886061,0.7331563465886061,0.7331563465886061,0.7331563465886061,0.7331563465886061
869,1,2007,3,869,0.42318718059372157,0.42318718059372157,0.42318718059372157,0.42318718059372157,0.42318718059372157,0.42318718059372157,0.42318718059372157,0.42318718059372157,0.42318718059372157,0.42318718059372157,0.42318718059372157,0.42318718059372157,0.42318718059372157,0.42318718059372157,0.42318718059372157,0.42318718059372157,0.42318718059372157
870,1,2007,4,870,0.5850417080733354,0.5850417080733354,0.5850417080733354,0.5850417080733354,0.5850417080733354,0.5850417080733354,0.5850417080733354,0.5850417080733354,0.5850417080733354,0.5850417080733354,0.5850417080733354,0.5850417080733354,0.5850417080733354,0.5850417080733354,0.5850417080733354,0.5850417080733354,0.5850417080733354
872,1,2007,6,872,0.20845016401031652,0.20845016401031652,0.20845016401031652,0.20845016401031652,0.20845016401031652,0.20845016401031652,0.20845016401031652,0.20845016401031652,0.20845016401031652,0.20845016401031652,0.20845016401031652,0.20845016401031652,0.20845016401031652,0.20845016401031652,0.20845016401031652,0.20845016401031652,0.20845016401031652
873,1,2007,7,873,0.3619587033601641,0.3619587033601641,0.3619587033601641,0.3619587033601641,0.3619587033601641,0.3619587033601641,0.3619587033601641,0.3619587033601641,0.3619587033601641,0.3619587033601641,0.3619587033601641,0.3619587033601641,0.3619587033601641,0.3619587033601641,0.3619587033601641,0.3619587033601641,0.3619587033601641
874,1,2007,8,874,0.6760826588816116,0.6760826588816116,0.6760826588816116,0.6760826588816116,0.6760826588816116,0.6760826588816116,0.6760826588816116,0.6760826588816116,0.6760826588816116,0.6760826588816116,0.6760826588816116,0.6760826588816116,0.6760826588816116,0.6760826588816116,0.6760826588816116,0.6760826588816116,0.6760826588816116
876,1,2007,10,876,0.5035495569627657,0.5035495569627657,0.5035495569627657,0.5035495569627657,0.5035495569627657,0.5035495569627657,0.5035495569627657,0.5035495569627657,0.5035495569627657,0.5035495569627657,0.5035495569627657,0.5035495569627657,0.5035495569627657,0.5035495569627657,0.5035495569627657,0.5035495569627657,0.5035495569627657
877,1,2007,11,877,0.4849623406597215,0.4849623406597215,0.4849623406597215,0.4849623406597215,0.4849623406597215,0.4849623406597215,0.4849623406597215,0.4849623406597215,0.4849623406597215,0.4849623406597215,0.4849623406597215,0.4849623406597215,0.4849623406597215,0.4849623406597215,0.4849623406597215,0.4849623406597215,0.4849623406597215
878,1,2007,12,878,0.45697217963866665,0.45697217963866665,0.45697217963866665,0.45697217963866665,0.45697217963866665,0.45697217963866665,0.45697217963866665,0.45697217963866665,0.45697217963866665,0.45697217963866665,0.45697217963866665,0.45697217963866665,0.45697217963866665,0.45697217963866665,0.45697217963866665,0.45697217963866665,0.45697217963866665
879,1,2007,13,879,0.46916320680213386,0.46916320680213386,0.46916320680213386,0.46916320680213386,0.46916320680213386,0.46916320680213386,0.46916320680213386,0.46916320680213386,0.46916320680213386,0.46916320680213386,0.46916320680213386,0.46916320680213386,0.46916320680213386,0.46916320680213386,0.46916320680213386,0.46916320680213386,0.46916320680213386
880,1,2007,14,880,0.4648079705482277,0.4648079705482277,0.4648079705482277,0.4648079705482277,0.4648079705482277,0.4648079705482277,0.4648079705482277,0.4648079705482277,0.4648079705482277,0.4648079705482277,0.4648079705482277,0.4648079705482277,0.4648079705482277,0.4648079705482277,0.4648079705482277,0.4648079705482277,0.4648079705482277
881,1,2007,15,881,0.36294273245856057,0.36294273245856057,0.36294273245856057,0.36294273245856057,0.36294273245856057,0.36294273245856057,0.36294273245856057,0.36294273245856057,0.36294273245856057,0.36294273245856057,0.36294273245856057,0.36294273245856057,0.36294273245856057,0.36294273245856057,0.36294273245856057,0.36294273245856057,0.36294273245856057
882,1,2007,16,882,0.5195126956700861,0.5195126956700861,0.5195126956700861,0.5195126956700861,0.5195126956700861,0.5195126956700861,0.5195126956700861,0.5195126956700861,0.5195126956700861,0.5195126956700861,0.5195126956700861,0.5195126956700861,0.5195126956700861,0.5195126956700861,0.5195126956700861,0.5195126956700861,0.5195126956700861
883,1,2007,17,883,0.4677964997210277,0.4677964997210277,0.4677964997210277,0.4677964997210277,0.4677964997210277,0.4677964997210277,0.4677964997210277,0.4677964997210277,0.4677964997210277,0.4677964997210277,0.4677964997210277,0.4677964997210277,0.4677964997210277,0.4677964997210277,0.4677964997210277,0.4677964997210277,0.4677964997210277
884,1,2007,18,884,0.4870397354230029,0.4870397354230029,0.4870397354230029,0.4870397354230029,0.4870397354230029,0.4870397354230029,0.4870397354230029,0.4870397354230029,0.4870397354230029,0.4870397354230029,0.4870397354230029,0.4870397354230029,0.4870397354230029,0.4870397354230029,0.4870397354230029,0.4870397354230029,0.4870397354230029
885,1,2007,19,885,0.37633646185340125,0.37633646185340125,0.37633646185340125,0.37633646185340125,0.37633646185340125,0.37633646185340125,0.37633646185340125,0.37633646185340125,0.37633646185340125,0.37633646185340125,0.37633646185340125,0.37633646185340125,0.37633646185340125,0.37633646185340125,0.37633646185340125,0.37633646185340125,0.37633646185340125
886,1,2007,20,886,0.4462571961227941,0.4462571961227941,0.4462571961227941,0.4462571961227941,0.4462571961227941,0.4462571961227941,0.4462571961227941,0.4462571961227941,0.4462571961227941,0.4462571961227941,0.4462571961227941,0.4462571961227941,0.4462571961227941,0.4462571961227941,0.4462571961227941,0.4462571961227941,0.4462571961227941
887,1,2007,21,887,0.5078683513390613,0.5078683513390613,0.5078683513390613,0.5078683513390613,0.5078683513390613,0.5078683513390613,0.5078683513390613,0.5078683513390613,0.5078683513390613,0.5078683513390613,0.5078683513390613,0.5078683513390613,0.5078683513390613,0.5078683513390613,0.5078683513390613,0.5078683513390613,0.5078683513390613
889,1,2007,23,889,0.43127808651387023,0.43127808651387023,0.43127808651387023,0.43127808651387023,0.43127808651387023,0.43127808651387023,0.43127808651387023,0.43127808651387023,0.43127808651387023,0.43127808651387023,0.43127808651387023,0.43127808651387023,0.43127808651387023,0.43127808651387023,0.43127808651387023,0.43127808651387023,0.43127808651387023
890,1,2007,24,890,0.43827562676913395,0.43827562676913395,0.43827562676913395,0.43827562676913395,0.43827562676913395,0.43827562676913395,0.43827562676913395,0.43827562676913395,0.43827562676913395,0.43827562676913395,0.43827562676913395,0.43827562676913395,0.43827562676913395,0.43827562676913395,0.43827562676913395,0.43827562676913395,0.43827562676913395
891,1,2007,25,891,0.5598578887043408,0.5598578887043408,0.5598578887043408,0.5598578887043408,0.5598578887043408,0.5598578887043408,0.5598578887043408,0.5598578887043408,0.5598578887043408,0.5598578887043408,0.5598578887043408,0.5598578887043408,0.5598578887043408,0.5598578887043408,0.5598578887043408,0.5598578887043408,0.5598578887043408
892,1,2007,26,892,0.7157718325169353,0.7157718325169353,0.7157718325169353,0.7157718325169353,0.7157718325169353,0.7157718325169353,0.7157718325169353,0.7157718325169353,0.7157718325169353,0.7157718325169353,0.7157718325169353,0.7157718325169353,0.7157718325169353,0.7157718325169353,0.7157718325169353,0.7157718325169353,0.7157718325169353
893,1,2007,27,893,0.4989574211702489,0.4989574211702489,0.4989574211702489,0.4989574211702489,0.4989574211702489,0.4989574211702489,0.4989574211702489,0.4989574211702489,0.4989574211702489,0.4989574211702489,0.4989574211702489,0.4989574211702489,0.4989574211702489,0.4989574211702489,0.4989574211702489,0.4989574211702489,0.4989574211702489
